accident_id,accident_date,accident_time,latitude,longitude,severity,weather,light_conditions,road_type,city,state
A01531,2024-09-11,03:00,26.95317991604765,75.76309147286604,2,Cloudy,Night,Ring Road,Jaipur,Rajasthan
A01532,2024-05-13,00:00,22.637133081608695,88.3870085815415,3,Clear,Daylight,Market Road,Kolkata,West Bengal
A01533,2024-05-12,10:00,18.573781679228127,73.89759099441383,3,Fog,Daylight,Crossroad,Pune,Maharashtra
A01534,2024-09-09,04:00,17.40642554274189,78.53037523271408,2,Rainy,Daylight,Curvy Road,Hyderabad,Telangana
A01535,2024-04-23,22:00,22.61956231169479,88.33679342174315,3,Fog,Daylight,Ring Road,Kolkata,West Bengal
A01536,2024-09-11,20:00,19.05025351904685,72.86131207972468,3,Cloudy,Daylight,Curvy Road,Mumbai,Maharashtra
A01537,2024-05-28,16:00,12.946324622300777,77.62274622861653,3,Sunny,Daylight,Highway,Bengaluru,Karnataka
A01538,2024-04-01,19:00,28.61835088576046,77.19897732378715,1,Fog,Daylight,Tunnel Road,Delhi,Delhi
A01539,2024-02-27,22:00,17.43440376326266,78.4813549572911,3,Sunny,Daylight,Curvy Road,Hyderabad,Telangana
A01540,2024-03-13,14:00,12.975343204637335,77.58949146404522,3,Clear,Daylight,Crossroad,Bengaluru,Karnataka
A01541,2024-03-21,05:00,17.346240161749837,78.50212196292456,2,Sunny,Sunset,Ring Road,Hyderabad,Telangana
A01542,2024-01-26,19:00,26.85816953196128,80.9324624523472,3,Rainy,Daylight,Curvy Road,Lucknow,Uttar Pradesh
A01543,2024-02-23,02:00,12.935798726943702,77.53960488644904,3,Fog,Daylight,Tunnel Road,Bengaluru,Karnataka
A01544,2024-02-09,20:00,19.07447230467609,72.89459299782652,3,Clear,Night,Highway,Mumbai,Maharashtra
A01545,2024-03-21,19:00,22.567591235080414,88.32899263300003,2,Clear,Daylight,Crossroad,Kolkata,West Bengal
A01546,2024-06-13,17:00,28.63169306287828,77.24057779523116,2,Fog,Daylight,Tunnel Road,Delhi,Delhi
A01547,2024-02-10,08:00,18.50302815195982,73.92443568900774,2,Cloudy,Sunset,Curvy Road,Pune,Maharashtra
A01548,2024-01-12,17:00,26.862673011861308,80.87215796737084,3,Cloudy,Night,Curvy Road,Lucknow,Uttar Pradesh
A01549,2024-09-17,22:00,12.963266170180088,77.63136185698579,1,Clear,Daylight,Crossroad,Bengaluru,Karnataka
A01550,2024-02-14,02:00,13.127967566828008,80.3042501441038,3,Rainy,Daylight,Crossroad,Chennai,Tamil Nadu
A01551,2024-06-27,21:00,23.017825473343965,72.56276186915117,2,Rainy,Sunset,Market Road,Ahmedabad,Gujarat
A01552,2024-08-03,18:00,28.62090785243785,77.27250409164891,2,Sunny,Daylight,Ring Road,Delhi,Delhi
A01553,2024-10-17,20:00,19.067737593934485,72.9070258195562,3,Cloudy,Sunset,Tunnel Road,Mumbai,Maharashtra
A01554,2024-02-21,05:00,26.890342486061115,81.00262283438609,3,Sunny,Night,Ring Road,Lucknow,Uttar Pradesh
A01555,2024-07-10,01:00,23.02248174553033,72.60729881362481,3,Fog,Night,Tunnel Road,Ahmedabad,Gujarat
A01556,2024-12-18,19:00,17.398631618112773,78.49359901340867,2,Sunny,Daylight,Market Road,Hyderabad,Telangana
A01557,2024-04-24,04:00,26.980627204536344,75.79735526452302,3,Clear,Sunset,Ring Road,Jaipur,Rajasthan
A01558,2024-04-05,09:00,19.070140149342294,72.86603662270367,3,Cloudy,Daylight,Crossroad,Mumbai,Maharashtra
A01559,2024-02-21,15:00,26.882440479289567,75.75770876223844,3,Clear,Night,Ring Road,Jaipur,Rajasthan
A01560,2024-08-11,18:00,23.038298066430553,72.59802505079918,3,Fog,Night,Tunnel Road,Ahmedabad,Gujarat
A01561,2024-01-06,05:00,17.374299340401368,78.46501760181123,3,Rainy,Daylight,Highway,Hyderabad,Telangana
A01562,2024-11-07,09:00,26.882394359006003,81.01995351029005,3,Cloudy,Daylight,Curvy Road,Lucknow,Uttar Pradesh
A01563,2024-08-10,14:00,19.04863211778726,72.88880174265104,3,Fog,Sunset,Highway,Mumbai,Maharashtra
A01564,2024-11-02,07:00,28.623780307081446,77.1814318204844,3,Clear,Night,Ring Road,Delhi,Delhi
A01565,2024-10-03,14:00,12.985189505891213,77.58792932426586,2,Fog,Sunset,Highway,Bengaluru,Karnataka
A01566,2024-09-30,18:00,17.407735859053094,78.47848405619779,2,Sunny,Daylight,Crossroad,Hyderabad,Telangana
A01567,2024-05-15,09:00,17.40273271593976,78.48200772163621,3,Sunny,Sunset,Crossroad,Hyderabad,Telangana
A01568,2024-11-12,11:00,23.018053313334708,72.58655784029523,1,Rainy,Sunset,Market Road,Ahmedabad,Gujarat
A01569,2024-09-19,06:00,23.01148932155835,72.55968772440735,3,Cloudy,Night,Tunnel Road,Ahmedabad,Gujarat
A01570,2024-09-28,23:00,13.116073860437465,80.24808632728212,3,Sunny,Sunset,Tunnel Road,Chennai,Tamil Nadu
A01571,2024-08-27,21:00,26.858379071415676,80.9942194087065,3,Fog,Daylight,Ring Road,Lucknow,Uttar Pradesh
A01572,2024-03-23,01:00,19.059613289466018,72.86208791029281,2,Rainy,Daylight,Tunnel Road,Mumbai,Maharashtra
A01573,2024-02-07,03:00,18.53319967431777,73.91633419694287,3,Clear,Night,Market Road,Pune,Maharashtra
A01574,2024-07-05,06:00,22.570836992371436,88.37021071418114,2,Sunny,Night,Highway,Kolkata,West Bengal
A01575,2024-10-25,23:00,19.08873110776526,72.8496441137859,2,Cloudy,Daylight,Market Road,Mumbai,Maharashtra
A01576,2024-12-12,16:00,12.955564172301877,77.59737533926946,3,Sunny,Daylight,Ring Road,Bengaluru,Karnataka
A01577,2024-10-10,20:00,13.108746877604988,80.25100156405662,2,Sunny,Night,Highway,Chennai,Tamil Nadu
A01578,2024-11-09,07:00,26.86897580871558,80.92443329350972,2,Sunny,Night,Curvy Road,Lucknow,Uttar Pradesh
A01579,2024-07-11,04:00,28.644671822868755,77.2113788485951,3,Rainy,Sunset,Crossroad,Delhi,Delhi
A01580,2024-02-19,22:00,19.105659155664178,72.89112036677919,3,Sunny,Daylight,Crossroad,Mumbai,Maharashtra
A01581,2024-08-06,06:00,12.978669727639616,77.58361556477597,3,Sunny,Daylight,Ring Road,Bengaluru,Karnataka
A01582,2024-09-10,17:00,12.958077791680918,77.53454881994823,2,Rainy,Night,Curvy Road,Bengaluru,Karnataka
A01583,2024-09-17,17:00,28.640534118067368,77.25095451979209,3,Fog,Night,Curvy Road,Delhi,Delhi
A01584,2024-11-17,01:00,28.618133434901168,77.16325045179568,2,Clear,Night,Curvy Road,Delhi,Delhi
A01585,2024-06-03,23:00,22.587594649079215,88.30416579553136,3,Fog,Sunset,Crossroad,Kolkata,West Bengal
A01586,2024-01-13,14:00,12.974220722757808,77.57267560623174,2,Sunny,Daylight,Crossroad,Bengaluru,Karnataka
A01587,2024-02-11,02:00,26.88405273831945,75.80667392924812,3,Rainy,Night,Crossroad,Jaipur,Rajasthan
A01588,2024-07-04,00:00,19.102925938390456,72.8473799374624,3,Cloudy,Night,Market Road,Mumbai,Maharashtra
A01589,2024-07-23,13:00,26.88917190232788,75.7805900028459,2,Rainy,Sunset,Highway,Jaipur,Rajasthan
A01590,2024-05-08,00:00,18.53678404041762,73.86336727160868,3,Sunny,Daylight,Tunnel Road,Pune,Maharashtra
A01591,2024-05-10,04:00,26.844572467753004,80.91776861893192,3,Sunny,Night,Highway,Lucknow,Uttar Pradesh
A01592,2024-12-04,13:00,17.416939765512247,78.55507938504545,2,Cloudy,Night,Crossroad,Hyderabad,Telangana
A01593,2024-05-17,03:00,26.854551913145816,80.90652786557892,3,Fog,Night,Curvy Road,Lucknow,Uttar Pradesh
A01594,2024-06-17,01:00,26.89208128994651,75.81522915657557,3,Fog,Daylight,Curvy Road,Jaipur,Rajasthan
A01595,2024-07-31,17:00,13.055690492756458,80.26874403346952,1,Clear,Sunset,Curvy Road,Chennai,Tamil Nadu
A01596,2024-01-30,07:00,13.069513369347428,80.28811555636787,3,Fog,Daylight,Tunnel Road,Chennai,Tamil Nadu
A01597,2024-12-04,21:00,17.377817634729464,78.47029989272531,3,Clear,Daylight,Curvy Road,Hyderabad,Telangana
A01598,2024-01-24,22:00,28.614007478054983,77.20316008914926,3,Clear,Night,Market Road,Delhi,Delhi
A01599,2024-08-25,16:00,22.5916638032649,88.3283075041085,3,Sunny,Night,Highway,Kolkata,West Bengal
A01600,2024-11-23,00:00,23.021293857963908,72.55634024119456,3,Fog,Sunset,Highway,Ahmedabad,Gujarat
A01601,2024-08-05,00:00,13.078427377947374,80.29841333557933,2,Sunny,Night,Crossroad,Chennai,Tamil Nadu
A01602,2024-10-15,12:00,19.11327311859577,72.86999914915627,1,Rainy,Daylight,Highway,Mumbai,Maharashtra
A01603,2024-06-08,12:00,28.645546772376555,77.23732126444447,3,Cloudy,Daylight,Highway,Delhi,Delhi
A01604,2024-05-14,14:00,17.437824940198134,78.4829327323621,3,Fog,Daylight,Tunnel Road,Hyderabad,Telangana
A01605,2024-01-21,08:00,17.371644437635254,78.47897832201146,3,Sunny,Daylight,Tunnel Road,Hyderabad,Telangana
A01606,2024-10-23,10:00,12.956081833989439,77.5795947191252,2,Fog,Night,Market Road,Bengaluru,Karnataka
A01607,2024-05-12,05:00,26.83178907928002,80.91760527485735,2,Rainy,Sunset,Market Road,Lucknow,Uttar Pradesh
A01608,2024-03-10,11:00,26.815123446319593,80.95516486404236,3,Fog,Daylight,Highway,Lucknow,Uttar Pradesh
A01609,2024-06-20,10:00,26.889593094477405,80.93840849308955,3,Cloudy,Daylight,Market Road,Lucknow,Uttar Pradesh
A01610,2024-05-28,01:00,28.619664927081,77.16190980624916,2,Rainy,Daylight,Highway,Delhi,Delhi
A01611,2024-11-19,09:00,26.891227333133187,75.77948175002999,3,Clear,Night,Tunnel Road,Jaipur,Rajasthan
A01612,2024-02-11,16:00,22.59593205141744,88.3661405752791,3,Sunny,Daylight,Ring Road,Kolkata,West Bengal
A01613,2024-02-27,20:00,13.09746012162309,80.23676794110196,3,Fog,Daylight,Highway,Chennai,Tamil Nadu
A01614,2024-08-15,02:00,19.130934412257638,72.8977905346795,3,Clear,Sunset,Crossroad,Mumbai,Maharashtra
A01615,2024-06-03,16:00,22.59566274111663,88.30873405497857,2,Fog,Daylight,Tunnel Road,Kolkata,West Bengal
A01616,2024-02-26,23:00,26.89550756768843,75.75890306444417,3,Clear,Daylight,Curvy Road,Jaipur,Rajasthan
A01617,2024-12-07,05:00,26.8398150475277,80.9611613272955,2,Clear,Daylight,Highway,Lucknow,Uttar Pradesh
A01618,2024-01-19,22:00,23.042671789096428,72.62669948138378,3,Fog,Daylight,Highway,Ahmedabad,Gujarat
A01619,2024-04-25,12:00,22.600752865727408,88.36401950444872,2,Fog,Sunset,Highway,Kolkata,West Bengal
A01620,2024-06-04,06:00,22.989173198214914,72.59321574591048,3,Fog,Daylight,Market Road,Ahmedabad,Gujarat
A01621,2024-10-28,08:00,26.800709619982268,80.90829097791496,3,Sunny,Sunset,Curvy Road,Lucknow,Uttar Pradesh
A01622,2024-07-19,06:00,17.41487608777142,78.55775445127976,3,Clear,Night,Crossroad,Hyderabad,Telangana
A01623,2024-04-01,06:00,23.061173955063126,72.5910921969647,2,Rainy,Night,Crossroad,Ahmedabad,Gujarat
A01624,2024-04-29,19:00,17.317278210533672,78.48382466887884,3,Sunny,Daylight,Market Road,Hyderabad,Telangana
A01625,2024-08-21,00:00,13.059226658589647,80.31163218520643,3,Clear,Sunset,Ring Road,Chennai,Tamil Nadu
A01626,2024-03-01,00:00,13.017163856536783,77.60319154882775,3,Clear,Daylight,Ring Road,Bengaluru,Karnataka
A01627,2024-09-09,11:00,22.560081639084732,88.42137004175396,3,Rainy,Night,Tunnel Road,Kolkata,West Bengal
A01628,2024-10-19,02:00,12.947396886439925,77.59227551677004,3,Rainy,Daylight,Curvy Road,Bengaluru,Karnataka
A01629,2024-10-23,13:00,13.097686767247477,80.29723327312146,3,Cloudy,Night,Ring Road,Chennai,Tamil Nadu
A01630,2024-05-04,13:00,19.095202625763104,72.84722767030702,3,Clear,Sunset,Curvy Road,Mumbai,Maharashtra
A01631,2024-09-16,12:00,13.096564622881791,80.26742420716499,3,Rainy,Daylight,Tunnel Road,Chennai,Tamil Nadu
A01632,2024-09-26,15:00,23.067474840250178,72.55061507846257,2,Clear,Night,Curvy Road,Ahmedabad,Gujarat
A01633,2024-04-29,07:00,19.112300639343374,72.8860490615469,2,Sunny,Daylight,Market Road,Mumbai,Maharashtra
A01634,2024-02-19,01:00,19.061436758926877,72.84441573365481,3,Clear,Daylight,Ring Road,Mumbai,Maharashtra
A01635,2024-07-17,08:00,22.56264663684684,88.31804226111223,2,Cloudy,Sunset,Highway,Kolkata,West Bengal
A01636,2024-01-01,11:00,18.522717729984375,73.78357829579477,2,Sunny,Night,Tunnel Road,Pune,Maharashtra
A01637,2024-08-06,20:00,19.088312896617527,72.90077277988868,1,Rainy,Sunset,Market Road,Mumbai,Maharashtra
A01638,2024-07-02,07:00,28.61436737041429,77.21636298172672,3,Fog,Sunset,Tunnel Road,Delhi,Delhi
A01639,2024-12-09,02:00,13.120818323722068,80.30335704641983,3,Sunny,Daylight,Ring Road,Chennai,Tamil Nadu
A01640,2024-08-14,21:00,17.377691098328462,78.46375750899382,3,Rainy,Daylight,Highway,Hyderabad,Telangana
A01641,2024-09-30,18:00,26.914931205082983,75.77924348772027,3,Rainy,Night,Market Road,Jaipur,Rajasthan
A01642,2024-12-08,04:00,17.35430645611165,78.46840694113331,3,Fog,Night,Curvy Road,Hyderabad,Telangana
A01643,2024-01-17,22:00,18.522373540684242,73.83867511082713,3,Fog,Sunset,Ring Road,Pune,Maharashtra
A01644,2024-07-03,15:00,22.52828506751063,88.3485912652131,2,Rainy,Night,Ring Road,Kolkata,West Bengal
A01645,2024-08-06,11:00,12.955706968822309,77.6187456781454,3,Sunny,Sunset,Highway,Bengaluru,Karnataka
A01646,2024-09-29,14:00,22.563597099117437,88.39387255179949,3,Rainy,Daylight,Tunnel Road,Kolkata,West Bengal
A01647,2024-10-16,00:00,19.099257259755923,72.88742829627436,3,Clear,Sunset,Market Road,Mumbai,Maharashtra
A01648,2024-06-21,18:00,19.09163647373566,72.81517005135971,3,Clear,Daylight,Curvy Road,Mumbai,Maharashtra
A01649,2024-01-06,20:00,12.972567944323139,77.56778500338083,1,Cloudy,Night,Curvy Road,Bengaluru,Karnataka
A01650,2024-07-22,10:00,26.88750501233382,80.94410858788167,3,Sunny,Sunset,Ring Road,Lucknow,Uttar Pradesh
A01651,2024-09-07,12:00,26.869837596729667,80.99120107055869,2,Sunny,Night,Market Road,Lucknow,Uttar Pradesh
A01652,2024-02-10,03:00,26.927565232727755,75.78671455591746,3,Cloudy,Daylight,Crossroad,Jaipur,Rajasthan
A01653,2024-10-24,23:00,22.549587859460434,88.39389470563188,1,Rainy,Sunset,Market Road,Kolkata,West Bengal
A01654,2024-12-22,20:00,18.548223024318002,73.90483874124165,3,Rainy,Sunset,Tunnel Road,Pune,Maharashtra
A01655,2024-05-30,10:00,28.610036772356473,77.16669206415479,3,Clear,Daylight,Curvy Road,Delhi,Delhi
A01656,2024-10-14,06:00,12.947222942978815,77.56224859389982,3,Cloudy,Night,Crossroad,Bengaluru,Karnataka
A01657,2024-10-31,15:00,13.04162357262474,80.24990763636985,2,Clear,Daylight,Ring Road,Chennai,Tamil Nadu
A01658,2024-01-05,09:00,17.393706322292864,78.49794054351798,3,Sunny,Sunset,Tunnel Road,Hyderabad,Telangana
A01659,2024-08-18,19:00,23.06014234512013,72.60894586607641,3,Rainy,Daylight,Curvy Road,Ahmedabad,Gujarat
A01660,2024-10-09,19:00,13.061729047172118,80.27992556643753,3,Fog,Daylight,Ring Road,Chennai,Tamil Nadu
A01661,2024-03-30,01:00,19.075712411999827,72.81408162633024,3,Sunny,Daylight,Curvy Road,Mumbai,Maharashtra
A01662,2024-07-04,05:00,26.867062186596616,80.89810462292387,3,Cloudy,Night,Crossroad,Lucknow,Uttar Pradesh
A01663,2024-05-27,02:00,18.539021352593153,73.813898630827,3,Rainy,Night,Ring Road,Pune,Maharashtra
A01664,2024-02-23,14:00,19.069916813183525,72.87420732799912,3,Cloudy,Daylight,Highway,Mumbai,Maharashtra
A01665,2024-10-20,20:00,12.942893714678531,77.60352615905661,3,Clear,Sunset,Crossroad,Bengaluru,Karnataka
A01666,2024-06-01,06:00,28.619826458841505,77.21502732811986,3,Cloudy,Daylight,Crossroad,Delhi,Delhi
A01667,2024-10-22,22:00,26.946273426827574,75.78604691897603,3,Clear,Night,Tunnel Road,Jaipur,Rajasthan
A01668,2024-04-08,07:00,26.831717829329673,80.84524112240503,3,Cloudy,Daylight,Ring Road,Lucknow,Uttar Pradesh
A01669,2024-12-03,17:00,13.076568386576207,80.30277969360878,3,Rainy,Night,Tunnel Road,Chennai,Tamil Nadu
A01670,2024-12-25,20:00,23.0445216561501,72.57111142764514,1,Sunny,Daylight,Highway,Ahmedabad,Gujarat
A01671,2024-09-25,09:00,28.592129488962254,77.1766497591454,2,Sunny,Daylight,Crossroad,Delhi,Delhi
A01672,2024-07-29,07:00,26.811859145072912,80.93555351397998,3,Cloudy,Night,Tunnel Road,Lucknow,Uttar Pradesh
A01673,2024-12-08,19:00,22.984110564549525,72.53767399709159,3,Fog,Daylight,Crossroad,Ahmedabad,Gujarat
A01674,2024-08-04,19:00,17.373562881381815,78.48048514932718,3,Clear,Sunset,Crossroad,Hyderabad,Telangana
A01675,2024-03-15,22:00,17.359067090589797,78.50748327309124,1,Rainy,Daylight,Highway,Hyderabad,Telangana
A01676,2024-08-08,11:00,19.116174460254726,72.8770636107525,3,Cloudy,Daylight,Highway,Mumbai,Maharashtra
A01677,2024-08-16,23:00,23.02099758203431,72.61555126695086,2,Cloudy,Night,Curvy Road,Ahmedabad,Gujarat
A01678,2024-09-18,20:00,28.63091769206174,77.2289336015308,3,Fog,Daylight,Curvy Road,Delhi,Delhi
A01679,2024-10-30,13:00,28.623580578612188,77.18972686719155,2,Fog,Sunset,Crossroad,Delhi,Delhi
A01680,2024-02-24,04:00,26.872238288815936,75.76072995447981,2,Clear,Night,Highway,Jaipur,Rajasthan
A01681,2024-10-13,05:00,13.091287538139024,80.24229057166401,2,Sunny,Night,Tunnel Road,Chennai,Tamil Nadu
A01682,2024-05-09,01:00,19.11880508425267,72.87390017355408,2,Cloudy,Daylight,Market Road,Mumbai,Maharashtra
A01683,2024-07-11,08:00,17.391551989362323,78.4786270204397,1,Fog,Daylight,Tunnel Road,Hyderabad,Telangana
A01684,2024-01-01,09:00,26.844224594432657,80.89504377176672,3,Sunny,Daylight,Curvy Road,Lucknow,Uttar Pradesh
A01685,2024-08-27,16:00,13.039609426288827,80.28720385443654,3,Fog,Daylight,Ring Road,Chennai,Tamil Nadu
A01686,2024-09-19,07:00,28.69735615416138,77.23285801859498,3,Clear,Night,Market Road,Delhi,Delhi
A01687,2024-07-19,15:00,22.998998191356282,72.59282912122133,1,Sunny,Night,Highway,Ahmedabad,Gujarat
A01688,2024-02-14,16:00,19.06828351889466,72.84223260794035,2,Rainy,Daylight,Market Road,Mumbai,Maharashtra
A01689,2024-05-14,09:00,23.010819808769853,72.5318949774631,3,Clear,Sunset,Highway,Ahmedabad,Gujarat
A01690,2024-02-24,20:00,26.914458845997984,75.81916573922882,3,Fog,Night,Curvy Road,Jaipur,Rajasthan
A01691,2024-08-25,11:00,26.896904024941204,75.808259635167,3,Cloudy,Night,Crossroad,Jaipur,Rajasthan
A01692,2024-10-10,15:00,17.405902250606655,78.56774239266969,3,Fog,Daylight,Ring Road,Hyderabad,Telangana
A01693,2024-10-05,02:00,28.606506982638297,77.22175576421111,2,Fog,Daylight,Ring Road,Delhi,Delhi
A01694,2024-06-02,11:00,17.362557270514543,78.49544976799567,2,Sunny,Daylight,Highway,Hyderabad,Telangana
A01695,2024-10-28,03:00,26.845449856347827,80.93613108426545,2,Fog,Night,Ring Road,Lucknow,Uttar Pradesh
A01696,2024-05-16,09:00,19.033862765850106,72.85386736649444,3,Clear,Daylight,Market Road,Mumbai,Maharashtra
A01697,2024-10-18,16:00,19.108678167407934,72.88916101117148,3,Fog,Sunset,Market Road,Mumbai,Maharashtra
A01698,2024-01-07,01:00,26.91381898539921,75.78424378529398,3,Cloudy,Night,Ring Road,Jaipur,Rajasthan
A01699,2024-07-27,18:00,28.663857567018344,77.2036387934631,3,Cloudy,Sunset,Tunnel Road,Delhi,Delhi
A01700,2024-05-06,16:00,19.058159810385135,72.86502294742937,3,Cloudy,Daylight,Curvy Road,Mumbai,Maharashtra
A01701,2024-01-21,02:00,17.385751634161192,78.48432013722574,2,Rainy,Sunset,Crossroad,Hyderabad,Telangana
A01702,2024-05-12,11:00,13.00537017610052,77.54858797694989,2,Clear,Sunset,Market Road,Bengaluru,Karnataka
A01703,2024-02-22,01:00,13.06804033810165,80.2627243411366,2,Cloudy,Night,Curvy Road,Chennai,Tamil Nadu
A01704,2024-01-27,06:00,18.553564440570263,73.78239955331911,3,Fog,Night,Market Road,Pune,Maharashtra
A01705,2024-04-28,20:00,28.600189585404436,77.2157623042789,3,Cloudy,Daylight,Market Road,Delhi,Delhi
A01706,2024-02-11,03:00,28.572974293185574,77.27310176907146,2,Fog,Night,Curvy Road,Delhi,Delhi
A01707,2024-11-13,14:00,13.119261724647762,80.24645784913486,3,Fog,Daylight,Tunnel Road,Chennai,Tamil Nadu
A01708,2024-11-01,07:00,28.607370976792716,77.18367972446464,2,Rainy,Night,Market Road,Delhi,Delhi
A01709,2024-02-15,20:00,18.501380196102303,73.84590094735728,2,Fog,Daylight,Tunnel Road,Pune,Maharashtra
A01710,2024-10-04,04:00,12.962895772915484,77.58986695459132,3,Sunny,Sunset,Crossroad,Bengaluru,Karnataka
A01711,2024-12-25,16:00,23.066162040131786,72.55375944442889,1,Fog,Daylight,Crossroad,Ahmedabad,Gujarat
A01712,2024-11-05,05:00,18.546192522830324,73.8760142709586,3,Cloudy,Sunset,Highway,Pune,Maharashtra
A01713,2024-07-28,00:00,17.363170385286512,78.4777059169912,3,Fog,Daylight,Crossroad,Hyderabad,Telangana
A01714,2024-02-02,01:00,19.058842143614047,72.90215972500428,3,Fog,Night,Crossroad,Mumbai,Maharashtra
A01715,2024-02-25,23:00,26.884830902982934,80.93638779707409,3,Rainy,Daylight,Highway,Lucknow,Uttar Pradesh
A01716,2024-06-30,14:00,17.416115020117875,78.4947443232043,2,Rainy,Daylight,Highway,Hyderabad,Telangana
A01717,2024-10-09,12:00,26.858016887597845,80.91522605072096,1,Fog,Daylight,Curvy Road,Lucknow,Uttar Pradesh
A01718,2024-10-02,02:00,17.43172170472949,78.4554190777245,3,Cloudy,Night,Curvy Road,Hyderabad,Telangana
A01719,2024-04-07,21:00,23.029125253108713,72.57011526862773,3,Rainy,Sunset,Market Road,Ahmedabad,Gujarat
A01720,2024-08-25,11:00,22.60076972533059,88.36743773702723,2,Fog,Daylight,Highway,Kolkata,West Bengal
A01721,2024-02-21,17:00,17.332007243986684,78.49326541599137,3,Cloudy,Daylight,Highway,Hyderabad,Telangana
A01722,2024-02-16,21:00,22.543625196873123,88.37100151363079,3,Sunny,Daylight,Highway,Kolkata,West Bengal
A01723,2024-10-08,20:00,26.884892751117594,75.81258429537141,3,Cloudy,Daylight,Highway,Jaipur,Rajasthan
A01724,2024-07-31,13:00,28.557160875433095,77.22500906283416,2,Fog,Night,Curvy Road,Delhi,Delhi
A01725,2024-11-22,19:00,26.93211963285359,75.79672802265404,3,Rainy,Daylight,Crossroad,Jaipur,Rajasthan
A01726,2024-01-04,00:00,12.999152549137163,77.55357338731247,2,Cloudy,Night,Ring Road,Bengaluru,Karnataka
A01727,2024-08-16,00:00,13.088110160719918,80.23040371828249,2,Fog,Night,Crossroad,Chennai,Tamil Nadu
A01728,2024-08-04,05:00,17.38679558884139,78.48152346227455,3,Cloudy,Night,Ring Road,Hyderabad,Telangana
A01729,2024-04-13,00:00,18.4761173708659,73.85027624906718,3,Clear,Night,Tunnel Road,Pune,Maharashtra
A01730,2024-01-30,11:00,28.669468728622128,77.20009435318805,3,Sunny,Sunset,Ring Road,Delhi,Delhi
A01731,2024-03-16,04:00,19.031695980595522,72.88749524292989,3,Fog,Daylight,Crossroad,Mumbai,Maharashtra
